,Year,Ceremony,Award ID,Award Type,Award Name,Work,Nominee,Winner
4549,1976,19,693,Work,"Best R&B Vocal Performance By A Duo, Group Or Chorus",You Don't Have To Be A Star (To Be In My Show),"Marilyn McCoo & Billy Davis, Jr.",True
4550,1976,19,694,Work,Best Rhythm & Blues Song,Misty Blue,"Bob Montgomery, songwriter (Dorothy Moore)",False
4551,1976,19,694,Work,Best Rhythm & Blues Song,Disco Lady,"Donald Davis, Harvey Scales & Al Vance, songwriters (Johnnie Taylor)",False
4552,1976,19,694,Work,Best Rhythm & Blues Song,"(Shake, Shake, Shake) Shake Your Booty (Single)","Harry Wayne Casey & Richard Finch, songwriters (K.C. And The Sunshine Band)",False
4553,1976,19,694,Work,Best Rhythm & Blues Song,Love Hangover (Single),"Marilyn McLeod & Pamela Sawyer, songwriters (Diana Ross)",False
4554,1976,19,694,Work,Best Rhythm & Blues Song,Lowdown,"David Paich & Boz Scaggs, songwriters (Boz Scaggs)",True
4555,1976,19,708,Work,Best Spoken Word Recording,Hemingway: The Old Man And The Sea (Album),Charlton Heston,False
4556,1976,19,708,Work,Best Spoken Word Recording,Dickens: A Tale Of Two Cities (Album),James Mason,False
4557,1976,19,708,Work,Best Spoken Word Recording,Fahrenheit 451 (Album),Ray Bradbury,False
4558,1976,19,708,Work,Best Spoken Word Recording,Asimov: Foundation - The Psychohistorians (Album),William Shatner,False
4559,1976,19,708,Work,Best Spoken Word Recording,Great American Documents,"Helen Hayes, Orson Welles, Henry Fonda & James Earl Jones",True
4560,1976,19,713,Work,Best Cast Show Album,My Fair Lady - 20th Anniversary Production,"Alan J. Lerner & Frederick Loewe, composers; Goddard Lieberson, producer (Original Cast - 20th Anniversary Production)",False
4561,1976,19,713,Work,Best Cast Show Album,Rex (Album),"Sheldon Harnick & Richard Rodgers, composers; Thomas Z. Shepard, producer (Original Cast)",False
4562,1976,19,713,Work,Best Cast Show Album,Pacific Overtures (Album),"Stephen Sondheim, composer; Thomas Z. Shepard, producer (Original Cast)",False
4563,1976,19,713,Work,Best Cast Show Album,Side By Side By Sondheim (Album),"Thomas Z. Shepard, producer (Millicent Martin, Julia McKenzie, David Kernan)",False
4564,1976,19,713,Work,Best Cast Show Album,Bubbling Brown Sugar,"Luigi Creatore & Hugo Peretti, producers (Original Broadway Cast)",True
4565,1976,19,715,Work,Best Comedy Recording,"Bill Cosby Is Not Himself These Days-Rat Own, Rat Own. Rat Own (Album)",Bill Cosby,False
4566,1976,19,715,Work,Best Comedy Recording,Sleeping Beauty (Album),Cheech And Chong,False
4567,1976,19,715,Work,Best Comedy Recording,Goodbye Pop (Album),National Lampoon,False
4568,1976,19,715,Work,Best Comedy Recording,You Gotta Wash Your Ass (Album),Redd Foxx,False
4569,1976,19,715,Work,Best Comedy Recording,Bicentennial Nigger,Richard Pryor,True
4570,1977,20,587,Work,Best Recording For Children,Dope! The Dope King's Last Stand (Album),(Various Artists),False
4571,1977,20,587,Work,Best Recording For Children,The Sesame Street Fairy Tale Album (Album),(Various Artists),False
4572,1977,20,587,Work,Best Recording For Children,A Charlie Brown Christmas (Album),Charles M. Schulz,False
4573,1977,20,587,Work,Best Recording For Children,Russell Hoban: The Mouse And His Child (Album),Peter Ustinov,False
4574,1977,20,587,Work,Best Recording For Children,Aren't You Glad You're You,(Various Artists),True
4575,1977,20,593,Work,Album Of The Year Classical,Haydn: Orlando Paladino (Album),"Antal Dorati, artist; Erik Smith, producer",False
4576,1977,20,593,Work,Album Of The Year Classical,Mahler: Symphony No. 9 In D Major (Album),"Carlo Maria Giulini, artist; Gunther Breest, producer",False
4577,1977,20,593,Work,Album Of The Year Classical,Parkening And The Guitar (Album),"Christopher Parkening, artist; Patti Laursen, producer",False
4578,1977,20,593,Work,Album Of The Year Classical,"Ravel: Bolero/Debussy: La Mer, L'Apres-Midi D'Un Faune (Album)","Georg Solti, artist; Raymond Minshull, producer",False
4579,1977,20,593,Work,Album Of The Year Classical,Gershwin: Porgy And Bess (Album),"John De Main, artist; Thomas Z. Shepard, producer",False
4580,1977,20,593,Work,Album Of The Year Classical,Concert Of The Century,"Leonard Bernstein, Dietrich Fischer-Dieskau, Vladimir Horowitz, Yehudi Menuhin, Mstislav Rostropovich, Isaac Stern & Lyndon Woodside, artists; Thomas Frost, producer",True
4581,1977,20,594,Work,Best Classical Orchestral Performance,Bruckner: Symphony No. 8 In C Minor (Album),(Berlin Philharmonic Orchestra),False
4582,1977,20,594,Work,Best Classical Orchestral Performance,Mahler: Symphony No. 3 In D Minor (Album),(Chicago Symphony Orchestra),False
4583,1977,20,594,Work,Best Classical Orchestral Performance,Ravel: Bolero,(Chicago Symphony Orchestra),False
4584,1977,20,594,Work,Best Classical Orchestral Performance,Tchaikovsky: Swan Lake (Album),(London Symphony Orchestra),False
4585,1977,20,594,Work,Best Classical Orchestral Performance,Bartók: The Wooden Prince,(New York Philharmonic),False
4586,1977,20,594,Work,Best Classical Orchestral Performance,Mahler: Symphony No. 9 In D,(Chicago Symphony Orchestra),True
4587,1977,20,595,Work,Best Opera Recording,Haydn: Orlando Paladino (Album),"Antal Dorati; Erik Smith, producer (Orchestre De Chambre De Lausanne)",False
4588,1977,20,595,Work,Best Opera Recording,Janácek: Katya Kabanova,"Charles Mackerras; James Mallinson, producer (Vienna Philharmonic Orchestra)",False
4589,1977,20,595,Work,Best Opera Recording,Puccini: Tosca (Album),"Colin Davis; Erik Smith, producer (Royal Opera House Chorus Of Covent Garden; Royal Opera House Orchestra - Covent Garden)",False
4590,1977,20,595,Work,Best Opera Recording,Wagner: Die Meistersinger Von Nurnberg (Album),"Eugen Jochum; Gunther Breest, producer (Deutsche Oper Berlin Chorus; Deutsche Oper Berlin Orchestra)",False
4591,1977,20,595,Work,Best Opera Recording,Wagner: The Flying Dutchman (Album),"Georg Solti; Raymond Minshull, producer (Chicago Symphony Chorus; Chicago Symphony Orchestra)",False
4592,1977,20,595,Work,Best Opera Recording,Mussorgsky: Boris Godunov (Album),"Jerzy Semkow; David Mottley, producer (Polish National Radio Symphony Chorus; Polish National Radio Symphony Orchestra)",False
4593,1977,20,595,Work,Best Opera Recording,Weill: Three Penny Opera (Album),"Stanley Silverman; Larry Morton, producer (New York Shakespeare Festival Orchestra)",False
4594,1977,20,595,Work,Best Opera Recording,Gershwin: Porgy And Bess,"John De Main; Thomas Z. Shepard, producer (Houston Grand Opera Orchestra)",True
4595,1977,20,596,Work,Best Choral Performance (Other Than Opera),Dvorák: Stabat Mater,(Bavarian Radio Chorus; Bavarian Radio Symphony),False
4596,1977,20,596,Work,Best Choral Performance (Other Than Opera),Berlioz: L'Enfance Du Christ (Album),(John Choir Alldis; London Symphony Orchestra),False
4597,1977,20,596,Work,Best Choral Performance (Other Than Opera),Britten: Saint Nicholas (Album),(Kings College Choir-Cambridge; Academy Of St. Martin-In-The-Fields),False
4598,1977,20,596,Work,Best Choral Performance (Other Than Opera),Purcell: Funeral Music For Queen Mary (Album),(Kings College Choir-Cambridge; Academy Of St. Martin-In-The-Fields),False
4599,1977,20,596,Work,Best Choral Performance (Other Than Opera),"Roussel: Psalm 80, For Tenor, Chorus And Orchestra (Album)",(Stephen Caillat Chorus; Orchestra De Paris),False
4600,1977,20,596,Work,Best Choral Performance (Other Than Opera),Bruckner: Te Deum (Album),(Vienna Singverein Chorus; Berlin Philharmonic Orchestra),False
4601,1977,20,596,Work,Best Choral Performance (Other Than Opera),Verdi: Requiem,(Chicago Symphony Chorus; Chicago Symphony Orchestra),True
4602,1977,20,597,Work,Best Classical Performance Instrumental Soloist Or Soloists (With Orchestra),Beethoven: Concerti For Piano (5) (Album),"Alfred Brendel, artist",False
4603,1977,20,597,Work,Best Classical Performance Instrumental Soloist Or Soloists (With Orchestra),Concertos From Spain (Album),"Alicia De Larrocha, artist",False
4604,1977,20,597,Work,Best Classical Performance Instrumental Soloist Or Soloists (With Orchestra),"Elgar: Concerto For Cello, Op. 85 (Album)","Jacqueline Du Pre, artist",False
4605,1977,20,597,Work,Best Classical Performance Instrumental Soloist Or Soloists (With Orchestra),Rachmaninoff: Concerto For Piano No. 3 In D Minor (Album),"Lazar Berman, artist",False
4606,1977,20,597,Work,Best Classical Performance Instrumental Soloist Or Soloists (With Orchestra),Beethoven: Piano Concerto No. 4 In G (Album),"Maurizio Pollini, artist",False
4607,1977,20,597,Work,Best Classical Performance Instrumental Soloist Or Soloists (With Orchestra),Schumann: Concerto For Cello And Orchestra In A Minor/ Bloch: Schelomo (Album),"Mstislav Rostropovich, artist",False
4608,1977,20,597,Work,Best Classical Performance Instrumental Soloist Or Soloists (With Orchestra),Brahms: Concerto For Piano No. 2 In B Flat Major Op. 83 (Album),"Solomon, artist",False
4609,1977,20,597,Work,Best Classical Performance Instrumental Soloist Or Soloists (With Orchestra),Vivaldi: The Four Seasons,"Itzhak Perlman, artist (London Philharmonic Orchestra)",True
4610,1977,20,598,Work,Best Classical Performance Instrumental Soloist Or Soloists (Without Orchestra),Granados: Goyescas (Album),"Alicia De Larrocha, artist",False
4611,1977,20,598,Work,Best Classical Performance Instrumental Soloist Or Soloists (Without Orchestra),Grainger: Piano Music Of Percy Grainger (Album),"Daniel Adni, artist",False
4612,1977,20,598,Work,Best Classical Performance Instrumental Soloist Or Soloists (Without Orchestra),Bach: The English Suites (Complete) (Album),"Glenn Gould, artist",False
4613,1977,20,598,Work,Best Classical Performance Instrumental Soloist Or Soloists (Without Orchestra),Bach: Partitas For Harpsichord No. 1 In B Flat Major And No. 2 In C Minor (Album),"Igor Kipnis, artist",False
4614,1977,20,598,Work,Best Classical Performance Instrumental Soloist Or Soloists (Without Orchestra),Kreisler: Itzhak Perlman Plays Fritz Kreisler - Album 2 (Album),"Itzhak Perlman, artist",False
4615,1977,20,598,Work,Best Classical Performance Instrumental Soloist Or Soloists (Without Orchestra),Messiaen: 20 Regards De L'Enfant Jesus (Album),"Michel Beroff, artist",False
4616,1977,20,598,Work,Best Classical Performance Instrumental Soloist Or Soloists (Without Orchestra),"Beethoven: Piano Sonata No. 18 In E Flat/Schumann: Fantasiestucke, Op. 12","Artur Rubinstein, artist",True
4617,1977,20,599,Work,Best Chamber Music Performance,"A Contemporary Elizabethan Concert (Works Of Dowland, Williams, Purcell, Etc.) (Album)","David Munrow, artist",False
4618,1977,20,599,Work,Best Chamber Music Performance,"Dvorák: Quintet For Piano In A Major, Op. 81","Emanuel Ax & Cleveland Quartet (Martha Strongin Katz, Paul Katz, Peter Salaff & Donald Weilerstein), artists",False
4619,1977,20,599,Work,Best Chamber Music Performance,Bartók: Quartets For Strings,"Guarneri Quartet (John Dalley, David Soyer, Arnold Steinhardt & Michael Tree), artists",False
4620,1977,20,599,Work,Best Chamber Music Performance,Improvisations - West Meets East - Album 3 (Album),"Martine Geliot, Yehudi Menuhin, Alla Rakha, Jean-Pierre Rampal & Ravi Shankar, artists",False
4621,1977,20,599,Work,Best Chamber Music Performance,Dvorák: Quartets No. 8 In E Major Op. 80 And No. 10 In E Flat Major Op. 51,"Prague String Quartet, artists",False
4622,1977,20,599,Work,Best Chamber Music Performance,Rachmaninoff: Sonata For Cello And Piano In G Minor Op. 19-Andante/ Tchaikovsky: Trio For Piano In A Minor Op. 50 - Pezzo Elegiaco (Album),"Vladimir Horowitz, Mstislav Rostropovich & Isaac Stern, artists",False
4623,1977,20,599,Work,Best Chamber Music Performance,Schoenberg: Quartets For Strings (Complete),"Juilliard String Quartet (Earl Carlyss, Joel Krosnick, Robert Mann & Samuel Rhodes), artists",True
4624,1977,20,600,Work,Best Classical Vocal Soloist Performance,Classical Barbra,Barbra Streisand,False
4625,1977,20,600,Work,Best Classical Vocal Soloist Performance,Carlo Bergonzi Sings Verdi,Carlo Bergonzi,False
4626,1977,20,600,Work,Best Classical Vocal Soloist Performance,Wolfe: Morike Lieder,Dietrich Fischer-Dieskau,False
4627,1977,20,600,Work,Best Classical Vocal Soloist Performance,Ives: Songs,Jan DeGaetani,False
4628,1977,20,600,Work,Best Classical Vocal Soloist Performance,Mahler: Das Lied von der Erde,"Janet Baker, James King",False
4629,1977,20,600,Work,Best Classical Vocal Soloist Performance,"Mozart: Arias (La Clemenza di Tito, Die Entfuhrung aus dem Serail, Nozze di Figaro etc)",Margaret Price,False
4630,1977,20,600,Work,Best Classical Vocal Soloist Performance,9 Early Songs; The Cabaret Songs of Arnold Schoenberg,Marni Nixon,False
4631,1977,20,600,Work,Best Classical Vocal Soloist Performance,Herbert: Music of Victor Herbert,Beverly Sills,True
4632,1977,20,604,Work,"Best Country Vocal Performance, Female",After The Lovin' (Track),Barbara Mandrell,False
4633,1977,20,604,Work,"Best Country Vocal Performance, Female",(Your Love Has Lifted Me) Higher And Higher (Track),Dolly Parton,False
4634,1977,20,604,Work,"Best Country Vocal Performance, Female",Making Believe (Single),Emmylou Harris,False
4635,1977,20,604,Work,"Best Country Vocal Performance, Female",What're You Doing Tonight (Single),Janie Fricke,False
4636,1977,20,604,Work,"Best Country Vocal Performance, Female",Don't It Make My Brown Eyes Blue,Crystal Gayle,True
4637,1977,20,605,Work,"Best Country Vocal Performance, Male",Mr. Bojangles (Single),Jerry Jeff Walker,False
4638,1977,20,605,Work,"Best Country Vocal Performance, Male",I Don't Wanna Cry (Single),Larry Gatlin,False
4639,1977,20,605,Work,"Best Country Vocal Performance, Male",It Was Almost Like A Song (Single),Ronnie Milsap,False
4640,1977,20,605,Work,"Best Country Vocal Performance, Male","Luckenbach, Texas (Single)",Waylon Jennings,False
4641,1977,20,605,Work,"Best Country Vocal Performance, Male",Lucille,Kenny Rogers,True
4642,1977,20,606,Work,Best Country Vocal Performance By A Duo Or Group,The Wheel (Album),Asleep At The Wheel,False
4643,1977,20,606,Work,Best Country Vocal Performance By A Duo Or Group,Near You (Single),George Jones And Tammy Wynette,False
4644,1977,20,606,Work,Best Country Vocal Performance By A Duo Or Group,Dynamic Duo (Album),Loretta Lynn And Conway Twitty,False
4645,1977,20,606,Work,Best Country Vocal Performance By A Duo Or Group,Y'all Come Back Saloon (Single),The Oak Ridge Boys,False
4646,1977,20,606,Work,Best Country Vocal Performance By A Duo Or Group,Heaven's Just A Sin Away,The Kendalls,True
4647,1977,20,608,Work,Best Country Instrumental Performance,Ragtime Annie (Track),Asleep At The Wheel,False
4648,1977,20,608,Work,Best Country Instrumental Performance,Me And My Guitar (Album),Chet Atkins,False
4649,1977,20,608,Work,Best Country Instrumental Performance,"Chet, Floyd And Danny (Album)","Chet Atkins, Danny Davis, Floyd Cramer",False
4650,1977,20,608,Work,Best Country Instrumental Performance,East Bound And Down (Track),Jerry Reed,False
4651,1977,20,608,Work,Best Country Instrumental Performance,Country Instrumentalist Of The Year,"Hargus ""Pig"" Robbins",True
4652,1977,20,609,Work,Best Country Song,"Luckenbach, Texas (Single)","Bobby Emmons & Chips Moman, songwriters (Waylon Jennings)",False
4653,1977,20,609,Work,Best Country Song,Desperado (Single),"Glenn Frey & Don Henley, songwriters (Eagles)",False
4654,1977,20,609,Work,Best Country Song,It Was Almost Like A Song (Single),"Hal David & Archie Jordan, songwriters (Ronnie Milsap)",False
4655,1977,20,609,Work,Best Country Song,Lucille,"Roger Bowling & Hal Bynum, songwriters (Kenny Rogers)",False
4656,1977,20,609,Work,Best Country Song,Don't It Make My Brown Eyes Blue,"Richard Leigh, songwriter (Crystal Gayle)",True
4657,1977,20,612,Work,Best Instrumental Composition,Gonna Fly Now (Theme From Rocky),"Carol Connors, Bill Conti & Ayn Robbins, composers (Maynard Ferguson)",False
4658,1977,20,612,Work,Best Instrumental Composition,"Roots Medley (Motherland, Roots Mural Theme)","Gerald Fried & Quincy Jones, composers (Quincy Jones)",False
4659,1977,20,612,Work,Best Instrumental Composition,Birdland (Single),"Josef Zawinul, composer (Weather Report)",False
4660,1977,20,612,Work,Best Instrumental Composition,Bond '77/James Bond Theme (Single),"Marvin Hamlisch, composer (Marvin Hamlisch)",False
4661,1977,20,612,Work,Best Instrumental Composition,Star Wars - Main Title,"John Williams, composer (John Williams)",True
4662,1977,20,613,Work,Best Original Score Written For A Motion Picture Or A Television Special,Rocky (Album),"Bill Conti, composer (Various Artists)",False
